,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
6576,6576,1928,200,Annie's Song,Catherine Anderson,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,27 Aug 2013,416,HarperCollins Publishers Inc,English,Annie's Song,Catherine Anderson,Romance;Historical Romance;Romance;Historical;Westerns;Historical;Historical Fiction,January 1996,410,Avon,English
6643,6643,1128,203,Pandemonium (Delirium Trilogy 2),Lauren Oliver,Contemporary Fiction:Science Fiction:Science Fiction:Romance:Romance Books,27 Sep 2012,352,Hodder & Stoughton General Division,English,Pandemonium,Lauren Oliver,Science Fiction;Fantasy,February 28th 2012,375,HarperTeen,English
6674,6674,183,204,The Next Always : Number 1 in series,Nora Roberts,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,03 May 2012,352,Little Brown Book Group,English,The Next Always,Nora Roberts;MacLeod Andrews,Adult Fiction,November 1st 2011,352,Brilliance Audio,English
6676,6676,221,204,The Next Always,Nora Roberts,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Nov 2011,341,Penguin Putnam Inc,English,The Next Always,Nora Roberts;MacLeod Andrews,Adult Fiction,November 1st 2011,352,Brilliance Audio,English
6829,6829,3037,206,Tempting the Best Man (Gamble Brothers Book One),Jennifer L. Armentrout,Adult & Contemporary Romance:Adult & Contemporary Romance,11 Aug 2015,208,Hodder & Stoughton General Division,English,Tempting the Best Man,J. Lynn;Jennifer L. Armentrout,Romance;Contemporary;Romance;Contemporary Romance;Adult;Womens Fiction;Chick Lit;Adult Fiction;Erotica,April 23rd 2012,172,Indulgence (Entangled),English
6859,6859,33,207,Bared to You : A Crossfire Novel,Sylvia Day,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,19 Jul 2012,368,Penguin Books Ltd,English,Reflected in You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Romance;Contemporary Romance;Adult,October 23rd 2012,338,Berkley,English
6860,6860,41,207,Entwined With You : Crossfire Book 3,Sylvia Day,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Jun 2013,368,Penguin Books Ltd (UK),English,Reflected in You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Romance;Contemporary Romance;Adult,October 23rd 2012,338,Berkley,English
6861,6861,46,207,Reflected in You : A Crossfire Novel,Sylvia Day,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Oct 2012,400,Penguin Books Ltd,English,Reflected in You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Romance;Contemporary Romance;Adult,October 23rd 2012,338,Berkley,English
6863,6863,113,207,Captivated by You,Sylvia Day,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,18 Nov 2014,356,Berkley Books,English,Reflected in You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Romance;Contemporary Romance;Adult,October 23rd 2012,338,Berkley,English
6864,6864,160,207,Reflected in You,Sylvia Day,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,23 Oct 2012,338,Penguin Putnam Inc,English,Reflected in You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Romance;Contemporary Romance;Adult,October 23rd 2012,338,Berkley,English
6890,6890,3055,207,Sylvia Day Crossfire Series 4-Volume Boxed Set : Bared to You/Reflected in You/Entwined with You/Captivated by You,Sylvia Day,Adult & Contemporary Romance:Adult & Contemporary Romance,27 Jan 2015,None,Berkley Books,English,Reflected in You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Romance;Contemporary Romance;Adult,October 23rd 2012,338,Berkley,English
6904,6904,282,208,In Bed With A Highlander,Maya Banks,Contemporary Fiction:Erotic Fiction:Historical Romance:Historical Romance:Historical Fiction,13 Sep 2011,368,Random House USA Inc,English,In Bed with a Highlander,Maya Banks,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,August 30th 2011,351,Ballantine Books,English
6905,6905,313,208,Seduction of a Highland Lass,Maya Banks,Contemporary Fiction:Erotic Fiction:Historical Romance:Historical Romance:Historical Fiction,05 Mar 2015,352,Random House USA Inc,English,In Bed with a Highlander,Maya Banks,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,August 30th 2011,351,Ballantine Books,English
